UID,V1,V2,COMMENTS
QZEX,chlü(ü)be,,
RAJQ,chlü(ü)be,,
RAKP,chlemme,,
RATN,chlü(ü)be,,
RBLS,chlemme,,
RBOG,zwiirg(g)e,,
RCDF,chlemme,,
RCFR,SDATS_kneife,,
RCWY,chlü(ü)be,,
RDTE,chlü(ü)be,,
RGML,chlü(ü)be,,
RGSE,chlemme,,
RHJX,chlemme,,
RHWR,chnüüble,,
RHYD,chlempe,,
RIOS,chlü(ü)be,,
RJVT,chnüüble,,chniplä
RLFX,chlimse,,
RLZK,chlü(ü)be,,
RMKN,chlemme,,
RMNW,chlü(ü)be,,
RMYB,chlemme,,
RMZZ,chlimse,,
RNEW,chlempe,,
RNLY,chlü(ü)be,,
ROMW,chlü(ü)be,,
ROPY,chlemme,SDATS_zwicke/zwigge,
ROYT,zwiirg(g)e,,
RQHU,chlemme,,
RQJR,zwäärge,,
RRAU,SDATS_zwicke/zwigge,,zwicke
RRDW,SDATS_kneife,,
RRUY,chlemme,,
RRWK,SDATS_chlüpfe,,
RSUK,zwäärge,,
RVHZ,chlü(ü)pe,,
RVPF,chlempe,,
RWZQ,chlemme,,
RXAO,chlempe,,
RXJS,chlü(ü)be,,
RXSC,SDATS_kneife,,
RYDG,chlemme,,
RZKH,SDATS_zwicke/zwigge,,zwicke
SATI,SDATS_zwicke/zwigge,,zwicke
SAUU,chlempe,,
SBMK,zwänggu/-e_zwenggu/-e,,
SCON,chlemme,,
SCTT,chlemme,,
SDOI,chlemme,,
SDYX,chlempe,,
SDYY,SDATS_kneife,,
SFID,chlemme,,
SFSY,zwänggu/-e_zwenggu/-e,,
SHDQ,chlü(ü)be,,
SHOU,chlemme,,
SIBL,chlü(ü)be,,
SION,zwänggu/-e_zwenggu/-e,,
SJVF,chlemme,,
SKNK,SDATS_zwicke/zwigge,,zwigge 
SLLT,chlempe,,
SNDV,chlemme,,
SOKG,SDATS_zwicke/zwigge,,zwigge
SOZJ,chlü(ü)be,,
SPBA,chlemme,,
SPCF,chlü(ü)be,,
SPYB,chlemme,,
SQAT,chlemme,,
SRJK,chlü(ü)be,,
SSQE,zwäärge,,
SSZQ,chlü(ü)be,,
STGG,zwiirg(g)e,,
STIG,chlü(ü)be,,
STWW,chlemme,,
SUKO,chlemme,,
SUPE,chlimme,,
SWXV,chlemme,,
SXAH,chnüüble,,
SXHP,zwänggu/-e_zwenggu/-e,,
SXMH,chlömme,,
SXOS,chlü(ü)be,,
SYIN,SDATS_kneife,,
SYWQ,chlemme,,
SYZH,chnüüble,,
SZYP,zwäärge,,
TASM,chlempe,,
TBJW,chnüüble,,
TCBP,chlü(ü)be,,
TFBR,chlempe,,
TFRP,zwänggu/-e_zwenggu/-e,,
TFUD,chlemme,,
TGFZ,chlü(ü)be,,
THZB,chlimse,,
TIBD,chlömme,,
TIBR,SDATS_heebe,,heebe
TIDA,chlü(ü)be,,
TIEX,chlü(ü)be,,
TIKO,chlü(ü)be,,
TIVM,chlü(ü)be,,
TIXC,chlemme,,
TKJD,zwänggu/-e_zwenggu/-e,,
TMAV,chlemme,,
TMQT,chlü(ü)be,,
TMYB,chnüüble,,
TNUQ,pfätze,chnüüble,
TPJS,chlemme,,
TPQP,chlü(ü)be,,
TPTK,chlü(ü)be,,
TPVA,chlemme,,
TQKV,chlü(ü)be,,
TRDS,chlü(ü)be,,
TRYJ,chlemme,,
TSAA,chlemme,,
TSPB,chlemme,,
TTFI,chlemme,,
TTIS,SDATS_kneife,,
TTOF,chlü(ü)be,,
TUEM,chlemme,,
TUNJ,chlü(ü)be,,
TUSD,chlempe,,
TUZA,chlemme,,
TVAU,chlü(ü)be,,
TVET,chnüüble,,
TVKA,chlü(ü)be,,
TVYF,chlemme,,
TVZQ,chlemme,,
TWDN,chnüüble,,
TWOR,chlemme,,
TYCF,chlü(ü)be,,
TYEY,zwänggu/-e_zwenggu/-e,,
UAFK,chnüüble,,
UBKB,chlemme,,
UCAX,zwänggu/-e_zwenggu/-e,,
UDTD,chlemme,,
UDXP,chlimse,,
UFAM,chlü(ü)be,,
UFDY,chnüüble,,
UGBP,chlü(ü)be,,
UGGO,chlü(ü)be,,
UGYQ,chlemme,,
UHTS,SDATS_kneife,,
UICW,chlü(ü)be,,
UIHT,chlemme,,
UKEJ,chlemme,,
ULLP,chlü(ü)be,,
UMFL,chlü(ü)be,,
UNOI,chlü(ü)be,,
UOAT,chlü(ü)be,,
UOSS,chnüüble,,
UPAW,zwäärge,,zwärggu
UQJA,zwänggu/-e_zwenggu/-e,,
UQKW,chlempe,,
URJL,chlempe,,
USUU,chnüüble,,
UUCL,chlemme,,
UVIA,chlemme,,
UWMU,chnüüble,,
UWOZ,chlemme,,
UWSQ,chlemme,,
UXEI,chlemme,,
UZPN,chnüüble,,
VATG,chlemme,,
VBQG,chnüüble,,
VCMZ,chlemme,,
VCZR,chlömme,,
VEKJ,chlemme,,
VETL,chlü(ü)be,,
VFBX,chlü(ü)be,,
VFEX,chlempe,,
VFKD,chlü(ü)be,,
VFLN,chlemme,,
VGMD,chlemme,,
VGXK,zwäärge,,
VHUA,chlempe,,
VIKF,chnüüble,,
VITE,chlemme,,
VIVS,chlimse,,
VJUZ,chlü(ü)be,,
VJVC,chlü(ü)be,,
VJYT,chlimse,,
VLFD,chlemme,,
VMPG,chlempe,,
VMXT,chnüüble,,chniple
VNQO,chlemme,,
VOVJ,chlempe,,
VOXQ,chlü(ü)be,,
VOZO,chlemme,,
VPSN,zwänggu/-e_zwenggu/-e,,
VQED,chlü(ü)be,,
VQVH,chnüüble,,chniple
VRIT,chnüüble,,
VRKE,chlimse,,
VRSA,chlemme,,
VRST,chlü(ü)be,,
VSXG,chlempe,,
VTEA,chnüüble,,
VUCU,chlempe,,
VUJO,zwänggu/-e_zwenggu/-e,,
VUTP,chlü(ü)be,,
VUYF,chlimse,,
VVAO,chnüüble,,
VWOO,SDATS_kneife,,
VXQH,chlü(ü)be,,
VYVF,chnüüble,,
VZZC,chlü(ü)be,,
WBHX,chlü(ü)be,,
WCAR,chlü(ü)be,,
WCPR,chlemme,,
WCWE,chlü(ü)be,,
WDZS,chlü(ü)be,,
WFDO,chlü(ü)be,,
WFQK,chlempe,,
WGFT,zwänggu/-e_zwenggu/-e,,
WHVY,chlimme,,
WIAS,chlempe,,
WIWF,chlü(ü)be,,
WJHB,chlü(ü)be,,
WJWW,chlü(ü)be,,
WKBB,chlimse,,
WLOX,chlempe,,
WNIY,pitzge,,
WNMA,chlü(ü)be,,
WOZO,chnüüble,,
WRWX,chlemme,,
WSZF,chnüüble,,
WTEK,SDATS_kneife,,
WUCN,zwänggu/-e_zwenggu/-e,,
WUEY,chlü(ü)be,,
WUQD,chlü(ü)be,,
WVLP,chlü(ü)be,,
WVTO,chlemme,,
WYIV,chlemme,,chlämme
XAEL,chlü(ü)be,,
XBSQ,zwänggu/-e_zwenggu/-e,,
XCEL,zwiirg(g)e,,
XCIM,chlü(ü)be,,
XDBM,chlemme,,
XDIE,zwänggu/-e_zwenggu/-e,,
XDYX,chlempe,,
XEKM,chlü(ü)be,,
XEUG,chlü(ü)pe,,
XGAA,zwänggu/-e_zwenggu/-e,,
XIOT,SDATS_kneife,,
XIUW,chlü(ü)be,,
XIWJ,chnüüble,,
XIXL,chlü(ü)be,,
XJVW,chlemme,,
XMFF,zwäärge,,zwärgu
XMXO,chlemme,,
XMZW,zwiirg(g)e,,
XNAU,chlü(ü)be,,
XNEG,chlemme,,
XNJP,chnüüble,,
XNVQ,chlemme,,
XOHE,chlü(ü)be,,
XOIQ,chlemme,,
XPCV,chlemme,,
XPMD,chlemme,,
XQGF,chlemme,,
XQYH,SDATS_brönnessle,,
XRIV,chlemme,,
XSVA,chlü(ü)be,,
XSXQ,chlemme,,
XTPT,chlemme,,
XTSM,chlempe,,
XUAK,chlemme,,
XVBP,chlü(ü)be,,
XVHT,chlömme,,
XVRH,chlemme,,
XVTI,chlemme,,
XVXT,chlemme,,
XXCT,SDATS_zwicke/zwigge,,zwigge
XYCB,SDATS_zwicke/zwigge,,zwigge
XYEE,chlemme,,
XYEK,chlemme,,
XYMB,chnüüble,,
XZKG,SDATS_chluppe,,
YBWQ,chnüüble,,
YCXF,SDATS_zwicke/zwigge,,zwicke
YDIO,SDATS_kneife,,
YDPY,chlü(ü)be,,
YDQV,chlempe,,
YDSB,zwäärge,,zwärgu
YECE,chlemme,,
YELS,zwiirg(g)e,,zwirggen
